season,game_type,week,weekday,gameday,gametime,game_time_12hr,game_id,home_team,away_team,location,spread_line,away_spread_odds,home_spread_odds,home_record_pre_W,home_record_pre_L,home_record_pre_T,home_record_pre_pct,away_record_pre_W,away_record_pre_L,away_record_pre_T,away_record_pre_pct,home_score,away_score,total_line,over_odds,under_odds,away_moneyline,home_moneyline,roof,surface,temp,away_rest,home_rest
2022,REG,4,Sunday,2022-10-02,13:00,1:00 PM,2022_04_LAC_HOU,HOU,LAC,Home,-5.5,-106.0,-104.0,0,2,1,0.0,1,2,0,0.3333333333333333,24.0,34.0,45.0,-115.0,102.0,-234.0,205.0,closed,astroturf,,7,7
2022,REG,4,Sunday,2022-10-02,09:30,9:30 AM,2022_04_MIN_NO,NO,MIN,Neutral,-4.0,-103.0,-107.0,1,2,0,0.3333333333333333,2,1,0,0.6666666666666666,25.0,28.0,42.0,-102.0,-110.0,-199.0,177.0,outdoors,,,7,7
2022,REG,4,Sunday,2022-10-02,16:25,4:25 PM,2022_04_NE_GB,GB,NE,Home,10.0,-120.0,109.0,2,1,0,0.6666666666666666,1,2,0,0.3333333333333333,27.0,24.0,40.5,-101.0,-111.0,358.0,-435.0,outdoors,grass,,7,7
2022,REG,4,Sunday,2022-10-02,13:00,1:00 PM,2022_04_NYJ_PIT,PIT,NYJ,Home,3.0,-102.0,-108.0,1,2,0,0.3333333333333333,1,2,0,0.3333333333333333,20.0,24.0,41.0,-115.0,102.0,145.0,-161.0,outdoors,grass,,7,10
2022,REG,4,Sunday,2022-10-02,13:00,1:00 PM,2022_04_SEA_DET,DET,SEA,Home,3.0,103.0,-113.0,1,2,0,0.3333333333333333,1,2,0,0.3333333333333333,45.0,48.0,48.5,-101.0,-112.0,151.0,-169.0,dome,fieldturf,,7,7
2022,REG,4,Sunday,2022-10-02,13:00,1:00 PM,2022_04_TEN_IND,IND,TEN,Home,4.5,-105.0,-105.0,1,1,1,0.3333333333333333,1,2,0,0.3333333333333333,17.0,24.0,43.0,-110.0,-102.0,182.0,-205.0,open,fieldturf,,7,7
2022,REG,4,Sunday,2022-10-02,13:00,1:00 PM,2022_04_WAS_DAL,DAL,WAS,Home,3.0,-110.0,-101.0,2,1,0,0.6666666666666666,1,2,0,0.3333333333333333,25.0,10.0,40.5,-111.0,-101.0,140.0,-155.0,closed,matrixturf,,7,6
2022,REG,4,Monday,2022-10-03,20:15,8:15 PM,2022_04_LA_SF,SF,LA,Home,1.0,106.0,-116.0,1,2,0,0.3333333333333333,2,1,0,0.6666666666666666,24.0,9.0,42.0,-103.0,-109.0,112.0,-124.0,outdoors,grass,,8,8
2022,REG,5,Thursday,2022-10-06,20:15,8:15 PM,2022_05_IND_DEN,DEN,IND,Home,3.5,-114.0,104.0,2,2,0,0.5,1,2,1,0.25,9.0,12.0,42.0,-106.0,-106.0,159.0,-178.0,outdoors,grass,,4,4
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_ATL_TB,TB,ATL,Home,10.5,-113.0,102.0,2,2,0,0.5,2,2,0,0.5,21.0,15.0,46.0,-113.0,101.0,355.0,-430.0,outdoors,grass,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_CHI_MIN,MIN,CHI,Home,10.0,-116.0,105.0,3,1,0,0.75,2,2,0,0.5,29.0,22.0,44.0,-106.0,-106.0,322.0,-385.0,dome,sportturf,,7,7
2022,REG,5,Sunday,2022-10-09,20:20,8:20 PM,2022_05_CIN_BAL,BAL,CIN,Home,3.0,103.0,-114.0,2,2,0,0.5,2,2,0,0.5,19.0,17.0,47.5,-108.0,-104.0,151.0,-168.0,outdoors,grass,,10,7
2022,REG,5,Sunday,2022-10-09,16:25,4:25 PM,2022_05_DAL_LA,LA,DAL,Home,5.5,-112.0,102.0,2,2,0,0.5,3,1,0,0.75,10.0,22.0,42.0,-106.0,-106.0,195.0,-220.0,dome,matrixturf,,7,6
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_DET_NE,NE,DET,Home,3.0,-113.0,102.0,1,3,0,0.25,1,3,0,0.25,29.0,0.0,46.5,-114.0,101.0,133.0,-148.0,outdoors,fieldturf,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_HOU_JAX,JAX,HOU,Home,7.0,-113.0,102.0,2,2,0,0.5,0,3,1,0.0,6.0,13.0,44.0,-101.0,-112.0,261.0,-304.0,outdoors,grass,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_LAC_CLE,CLE,LAC,Home,-1.0,-106.0,-104.0,2,2,0,0.5,2,2,0,0.5,28.0,30.0,47.0,102.0,-114.0,-114.0,103.0,outdoors,grass,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_MIA_NYJ,NYJ,MIA,Home,-3.0,-110.0,100.0,2,2,0,0.5,3,1,0,0.75,40.0,17.0,46.0,-111.0,-101.0,-162.0,146.0,outdoors,fieldturf,,10,7
2022,REG,5,Sunday,2022-10-09,09:30,9:30 AM,2022_05_NYG_GB,GB,NYG,Neutral,8.5,104.0,-115.0,3,1,0,0.75,3,1,0,0.75,22.0,27.0,42.0,-102.0,-110.0,331.0,-397.0,outdoors,,,7,7
2022,REG,5,Sunday,2022-10-09,16:25,4:25 PM,2022_05_PHI_ARI,ARI,PHI,Home,-5.5,101.0,-111.0,2,2,0,0.5,4,0,0,1.0,17.0,20.0,48.5,-113.0,101.0,-222.0,196.0,closed,grass,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_PIT_BUF,BUF,PIT,Home,14.0,-108.0,-102.0,3,1,0,0.75,1,3,0,0.25,38.0,3.0,44.0,-110.0,-103.0,568.0,-749.0,outdoors,a_turf,,7,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_SEA_NO,NO,SEA,Home,5.5,-106.0,-104.0,1,3,0,0.25,2,2,0,0.5,39.0,32.0,45.5,100.0,-113.0,201.0,-229.0,dome,sportturf,,7,7
2022,REG,5,Sunday,2022-10-09,16:05,4:05 PM,2022_05_SF_CAR,CAR,SF,Home,-6.0,-102.0,-109.0,1,3,0,0.25,2,2,0,0.5,15.0,37.0,40.0,-108.0,-104.0,-234.0,206.0,outdoors,grass,,6,7
2022,REG,5,Sunday,2022-10-09,13:00,1:00 PM,2022_05_TEN_WAS,WAS,TEN,Home,-1.0,-102.0,-108.0,1,3,0,0.25,2,2,0,0.5,17.0,21.0,43.0,-106.0,-106.0,-110.0,-100.0,outdoors,grass,,7,7
2022,REG,5,Monday,2022-10-10,20:15,8:15 PM,2022_05_LV_KC,KC,LV,Home,7.5,-125.0,113.0,3,1,0,0.75,1,3,0,0.25,30.0,29.0,51.5,-103.0,-109.0,275.0,-321.0,outdoors,grass,,8,8
2022,REG,6,Thursday,2022-10-13,20:15,8:15 PM,2022_06_WAS_CHI,CHI,WAS,Home,-1.0,-112.0,102.0,2,3,0,0.4,1,4,0,0.2,7.0,12.0,38.5,-107.0,-105.0,-120.0,109.0,outdoors,grass,,4,4
2022,REG,6,Sunday,2022-10-16,16:05,4:05 PM,2022_06_ARI_SEA,SEA,ARI,Home,-2.5,-106.0,-104.0,2,3,0,0.4,2,3,0,0.4,19.0,9.0,50.0,-110.0,-102.0,-136.0,123.0,outdoors,fieldturf,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_BAL_NYG,NYG,BAL,Home,-5.5,-107.0,-103.0,4,1,0,0.8,3,2,0,0.6,24.0,20.0,46.0,-102.0,-110.0,-234.0,206.0,outdoors,fieldturf,,7,7
2022,REG,6,Sunday,2022-10-16,16:25,4:25 PM,2022_06_BUF_KC,KC,BUF,Home,-2.5,-116.0,105.0,4,1,0,0.8,4,1,0,0.8,20.0,24.0,54.0,-107.0,-105.0,-146.0,132.0,outdoors,grass,,7,6
2022,REG,6,Sunday,2022-10-16,16:05,4:05 PM,2022_06_CAR_LA,LA,CAR,Home,10.0,-112.0,102.0,2,3,0,0.4,1,4,0,0.2,24.0,10.0,41.5,-103.0,-109.0,343.0,-413.0,dome,matrixturf,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_CIN_NO,NO,CIN,Home,-3.0,-110.0,100.0,2,3,0,0.4,2,3,0,0.4,26.0,30.0,42.5,-108.0,-104.0,-164.0,148.0,dome,sportturf,,7,7
2022,REG,6,Sunday,2022-10-16,20:20,8:20 PM,2022_06_DAL_PHI,PHI,DAL,Home,6.5,109.0,-120.0,5,0,0,1.0,4,1,0,0.8,26.0,17.0,42.5,-108.0,-104.0,252.0,-292.0,outdoors,grass,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_JAX_IND,IND,JAX,Home,1.0,103.0,-114.0,2,2,1,0.4,2,3,0,0.4,34.0,27.0,41.0,-113.0,100.0,110.0,-122.0,open,fieldturf,,7,10
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_MIN_MIA,MIA,MIN,Home,-3.0,-120.0,109.0,3,2,0,0.6,4,1,0,0.8,16.0,24.0,45.0,-105.0,-107.0,-175.0,157.0,outdoors,grass,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_NE_CLE,CLE,NE,Home,2.5,101.0,-111.0,2,3,0,0.4,2,3,0,0.4,15.0,38.0,43.0,-108.0,-104.0,127.0,-140.0,outdoors,grass,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_NYJ_GB,GB,NYJ,Home,7.5,-101.0,-109.0,3,2,0,0.6,3,2,0,0.6,10.0,27.0,44.5,-111.0,-101.0,305.0,-362.0,outdoors,grass,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_SF_ATL,ATL,SF,Home,-3.5,-100.0,-110.0,2,3,0,0.4,3,2,0,0.6,28.0,14.0,46.0,-103.0,-109.0,-185.0,166.0,open,fieldturf,,7,7
2022,REG,6,Sunday,2022-10-16,13:00,1:00 PM,2022_06_TB_PIT,PIT,TB,Home,-10.0,103.0,-113.0,1,4,0,0.2,3,2,0,0.6,20.0,18.0,47.0,104.0,-117.0,-386.0,323.0,outdoors,grass,,7,7
2022,REG,6,Monday,2022-10-17,20:15,8:15 PM,2022_06_DEN_LAC,LAC,DEN,Home,3.5,-103.0,-107.0,3,2,0,0.6,2,3,0,0.4,19.0,16.0,45.5,102.0,-115.0,166.0,-186.0,dome,matrixturf,,11,8
2022,REG,7,Thursday,2022-10-20,20:15,8:15 PM,2022_07_NO_ARI,ARI,NO,Home,2.5,-101.0,-109.0,2,4,0,0.3333333333333333,2,4,0,0.3333333333333333,42.0,34.0,44.0,101.0,-114.0,126.0,-140.0,open,grass,,4,4
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_ATL_CIN,CIN,ATL,Home,6.5,-100.0,-110.0,3,3,0,0.5,3,3,0,0.5,35.0,17.0,47.5,-112.0,100.0,235.0,-271.0,outdoors,fieldturf,,7,7
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_CLE_BAL,BAL,CLE,Home,6.5,100.0,-110.0,3,3,0,0.5,2,4,0,0.3333333333333333,23.0,20.0,46.0,-112.0,-100.0,244.0,-282.0,outdoors,grass,,7,7
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_DET_DAL,DAL,DET,Home,7.0,-112.0,102.0,4,2,0,0.6666666666666666,1,4,0,0.2,24.0,6.0,49.5,-110.0,-102.0,241.0,-278.0,closed,matrixturf,,14,7
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_GB_WAS,WAS,GB,Home,-4.0,-102.0,-108.0,2,4,0,0.3333333333333333,3,3,0,0.5,23.0,21.0,41.5,-107.0,-105.0,-195.0,173.0,outdoors,grass,,7,10
2022,REG,7,Sunday,2022-10-23,16:05,4:05 PM,2022_07_HOU_LV,LV,HOU,Home,7.0,104.0,-115.0,1,4,0,0.2,1,3,1,0.2,38.0,20.0,46.0,-108.0,-104.0,278.0,-325.0,dome,grass,,14,13
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_IND_TEN,TEN,IND,Home,2.5,-102.0,-108.0,3,2,0,0.6,3,2,1,0.5,19.0,10.0,43.0,-109.0,-104.0,129.0,-143.0,outdoors,grass,,7,14
2022,REG,7,Sunday,2022-10-23,16:25,4:25 PM,2022_07_KC_SF,SF,KC,Home,-1.0,102.0,-112.0,3,3,0,0.5,4,2,0,0.6666666666666666,23.0,44.0,49.0,101.0,-114.0,-106.0,-104.0,outdoors,,,7,7
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_NYG_JAX,JAX,NYG,Home,3.0,102.0,-112.0,2,4,0,0.3333333333333333,5,1,0,0.8333333333333334,17.0,23.0,44.0,-107.0,-105.0,148.0,-165.0,outdoors,grass,,7,7
2022,REG,7,Sunday,2022-10-23,16:05,4:05 PM,2022_07_NYJ_DEN,DEN,NYJ,Home,-2.0,-106.0,-104.0,2,4,0,0.3333333333333333,4,2,0,0.6666666666666666,9.0,16.0,37.0,101.0,-114.0,-127.0,115.0,outdoors,grass,,7,6
2022,REG,7,Sunday,2022-10-23,20:20,8:20 PM,2022_07_PIT_MIA,MIA,PIT,Home,7.5,-119.0,108.0,3,3,0,0.5,2,4,0,0.3333333333333333,16.0,10.0,44.5,-105.0,-107.0,255.0,-297.0,outdoors,grass,,7,7
2022,REG,7,Sunday,2022-10-23,16:25,4:25 PM,2022_07_SEA_LAC,LAC,SEA,Home,5.5,-111.0,101.0,4,2,0,0.6666666666666666,3,3,0,0.5,23.0,37.0,51.5,101.0,-114.0,193.0,-219.0,dome,matrixturf,,7,6
2022,REG,7,Sunday,2022-10-23,13:00,1:00 PM,2022_07_TB_CAR,CAR,TB,Home,-13.0,-103.0,-107.0,1,5,0,0.16666666666666666,3,3,0,0.5,21.0,3.0,39.5,103.0,-116.0,-680.0,524.0,outdoors,grass,,7,7
2022,REG,7,Monday,2022-10-24,20:15,8:15 PM,2022_07_CHI_NE,NE,CHI,Home,9.5,-110.0,-100.0,3,3,0,0.5,2,4,0,0.3333333333333333,14.0,33.0,40.0,-106.0,-106.0,327.0,-392.0,outdoors,fieldturf,,11,8
2022,REG,8,Thursday,2022-10-27,20:15,8:15 PM,2022_08_BAL_TB,TB,BAL,Home,2.0,-104.0,-106.0,3,4,0,0.42857142857142855,4,3,0,0.5714285714285714,22.0,27.0,46.0,-110.0,-102.0,116.0,-128.0,outdoors,grass,,4,4
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_ARI_MIN,MIN,ARI,Home,4.0,-105.0,-105.0,5,1,0,0.8333333333333334,3,4,0,0.42857142857142855,34.0,26.0,48.5,-106.0,-106.0,177.0,-199.0,dome,sportturf,,10,14
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_CAR_ATL,ATL,CAR,Home,4.5,-110.0,-100.0,3,4,0,0.42857142857142855,2,5,0,0.2857142857142857,37.0,34.0,41.0,-106.0,-106.0,178.0,-201.0,closed,fieldturf,,7,7
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_CHI_DAL,DAL,CHI,Home,10.5,-121.0,109.0,5,2,0,0.7142857142857143,3,4,0,0.42857142857142855,49.0,29.0,43.0,-104.0,-108.0,355.0,-430.0,open,matrixturf,,6,7
2022,REG,8,Sunday,2022-10-30,09:30,9:30 AM,2022_08_DEN_JAX,JAX,DEN,Neutral,1.0,-112.0,101.0,2,5,0,0.2857142857142857,2,5,0,0.2857142857142857,17.0,21.0,41.0,-109.0,-103.0,-103.0,-107.0,outdoors,,,7,7
2022,REG,8,Sunday,2022-10-30,20:20,8:20 PM,2022_08_GB_BUF,BUF,GB,Home,10.5,-110.0,100.0,5,1,0,0.8333333333333334,3,4,0,0.42857142857142855,27.0,17.0,47.0,-108.0,-104.0,365.0,-445.0,outdoors,a_turf,,7,14
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_LV_NO,NO,LV,Home,-1.0,-111.0,101.0,2,5,0,0.2857142857142857,2,4,0,0.3333333333333333,24.0,0.0,48.5,-101.0,-111.0,-119.0,108.0,dome,sportturf,,7,10
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_MIA_DET,DET,MIA,Home,-3.5,-112.0,102.0,1,5,0,0.16666666666666666,4,3,0,0.5714285714285714,27.0,31.0,52.0,-104.0,-108.0,-190.0,169.0,dome,fieldturf,,7,7
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_NE_NYJ,NYJ,NE,Home,-3.0,-103.0,-107.0,5,2,0,0.7142857142857143,3,4,0,0.42857142857142855,17.0,22.0,40.0,-110.0,-102.0,-155.0,140.0,outdoors,fieldturf,,6,7
2022,REG,8,Sunday,2022-10-30,16:25,4:25 PM,2022_08_NYG_SEA,SEA,NYG,Home,3.0,-100.0,-110.0,4,3,0,0.5714285714285714,6,1,0,0.8571428571428571,27.0,13.0,44.5,-102.0,-110.0,147.0,-164.0,outdoors,fieldturf,,7,7
2022,REG,8,Sunday,2022-10-30,13:00,1:00 PM,2022_08_PIT_PHI,PHI,PIT,Home,11.0,102.0,-112.0,6,0,0,1.0,2,5,0,0.2857142857142857,35.0,13.0,43.0,-102.0,-110.0,397.0,-490.0,outdoors,grass,,7,14
2022,REG,8,Sunday,2022-10-30,16:25,4:25 PM,2022_08_SF_LA,LA,SF,Home,-1.0,103.0,-114.0,3,3,0,0.5,3,4,0,0.42857142857142855,14.0,31.0,42.0,-109.0,-103.0,-104.0,-106.0,dome,matrixturf,,7,14
2022,REG,8,Sunday,2022-10-30,16:05,4:05 PM,2022_08_TEN_HOU,HOU,TEN,Home,-1.0,-107.0,-103.0,1,4,1,0.16666666666666666,4,2,0,0.6666666666666666,10.0,17.0,39.0,-110.0,-102.0,-115.0,104.0,closed,astroturf,,7,7
2022,REG,8,Sunday,2022-10-30,16:25,4:25 PM,2022_08_WAS_IND,IND,WAS,Home,3.0,-114.0,103.0,3,3,1,0.42857142857142855,3,4,0,0.42857142857142855,16.0,17.0,40.5,-102.0,-110.0,136.0,-151.0,closed,fieldturf,,7,7
2022,REG,8,Monday,2022-10-31,20:15,8:15 PM,2022_08_CIN_CLE,CLE,CIN,Home,-3.0,-112.0,102.0,2,5,0,0.2857142857142857,4,3,0,0.5714285714285714,32.0,13.0,45.0,-110.0,-102.0,-163.0,147.0,outdoors,grass,66.0,8,8
2022,REG,9,Thursday,2022-11-03,20:15,8:15 PM,2022_09_PHI_HOU,HOU,PHI,Home,-14.0,102.0,-113.0,1,5,1,0.14285714285714285,7,0,0,1.0,17.0,29.0,45.5,-101.0,-112.0,-702.0,539.0,closed,astroturf,,4,4
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_BUF_NYJ,NYJ,BUF,Home,-11.0,103.0,-114.0,5,3,0,0.625,6,1,0,0.8571428571428571,20.0,17.0,46.0,-110.0,-102.0,-494.0,400.0,outdoors,fieldturf,69.0,7,7
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_CAR_CIN,CIN,CAR,Home,7.0,-100.0,-110.0,4,4,0,0.5,2,6,0,0.25,42.0,21.0,43.0,101.0,-114.0,282.0,-331.0,outdoors,fieldturf,68.0,7,6
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_GB_DET,DET,GB,Home,-4.0,-107.0,-103.0,1,6,0,0.14285714285714285,3,5,0,0.375,15.0,9.0,49.5,-105.0,-107.0,-191.0,170.0,dome,fieldturf,,7,7
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_IND_NE,NE,IND,Home,5.0,-115.0,104.0,4,4,0,0.5,3,4,1,0.375,26.0,3.0,40.0,-103.0,-109.0,188.0,-212.0,outdoors,fieldturf,78.0,7,7
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_LAC_ATL,ATL,LAC,Home,-2.5,-114.0,103.0,4,4,0,0.5,4,3,0,0.5714285714285714,17.0,20.0,49.5,-107.0,-105.0,-143.0,130.0,open,fieldturf,,14,7
2022,REG,9,Sunday,2022-11-06,16:25,4:25 PM,2022_09_LA_TB,TB,LA,Home,3.0,-104.0,-106.0,3,5,0,0.375,3,4,0,0.42857142857142855,16.0,13.0,43.0,-104.0,-108.0,142.0,-158.0,outdoors,grass,88.0,7,10
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_LV_JAX,JAX,LV,Home,-2.5,-102.0,-108.0,2,6,0,0.25,2,5,0,0.2857142857142857,27.0,20.0,47.5,-118.0,105.0,-129.0,116.0,outdoors,grass,81.0,7,7
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_MIA_CHI,CHI,MIA,Home,-4.0,-103.0,-107.0,3,5,0,0.375,5,3,0,0.625,32.0,35.0,46.0,-108.0,-104.0,-193.0,172.0,outdoors,grass,58.0,7,7
2022,REG,9,Sunday,2022-11-06,13:00,1:00 PM,2022_09_MIN_WAS,WAS,MIN,Home,-3.0,-119.0,108.0,4,4,0,0.5,6,1,0,0.8571428571428571,17.0,20.0,43.5,-106.0,-106.0,-169.0,151.0,outdoors,grass,71.0,7,7
2022,REG,9,Sunday,2022-11-06,16:05,4:05 PM,2022_09_SEA_ARI,ARI,SEA,Home,1.5,102.0,-113.0,3,5,0,0.375,5,3,0,0.625,21.0,31.0,49.5,103.0,-115.0,116.0,-128.0,open,grass,,7,7
2022,REG,9,Sunday,2022-11-06,20:20,8:20 PM,2022_09_TEN_KC,KC,TEN,Home,14.0,-107.0,-103.0,5,2,0,0.7142857142857143,5,2,0,0.7142857142857143,20.0,17.0,45.0,-106.0,-106.0,530.0,-689.0,outdoors,grass,54.0,7,14
2022,REG,9,Monday,2022-11-07,20:15,8:15 PM,2022_09_BAL_NO,NO,BAL,Home,-1.0,-117.0,106.0,3,5,0,0.375,5,3,0,0.625,13.0,27.0,46.0,-104.0,-108.0,-124.0,112.0,dome,sportturf,,11,8
2022,REG,10,Thursday,2022-11-10,20:15,8:15 PM,2022_10_ATL_CAR,CAR,ATL,Home,-2.5,-103.0,-107.0,2,7,0,0.2222222222222222,4,5,0,0.4444444444444444,25.0,15.0,41.5,-106.0,-106.0,-132.0,119.0,outdoors,grass,61.0,4,4
2022,REG,10,Sunday,2022-11-13,16:25,4:25 PM,2022_10_ARI_LA,LA,ARI,Home,3.5,-110.0,-102.0,3,5,0,0.375,3,6,0,0.3333333333333333,17.0,27.0,38.0,-104.0,-108.0,160.0,-183.0,dome,matrixturf,,7,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_CLE_MIA,MIA,CLE,Home,3.0,112.0,-123.0,6,3,0,0.6666666666666666,3,5,0,0.375,39.0,17.0,49.0,-110.0,-102.0,158.0,-177.0,outdoors,grass,85.0,13,7
2022,REG,10,Sunday,2022-11-13,16:25,4:25 PM,2022_10_DAL_GB,GB,DAL,Home,-3.5,-113.0,102.0,3,6,0,0.3333333333333333,6,2,0,0.75,31.0,28.0,44.5,-108.0,-104.0,-199.0,177.0,outdoors,grass,33.0,14,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_DEN_TEN,TEN,DEN,Home,2.5,-105.0,-105.0,5,3,0,0.625,3,5,0,0.375,17.0,10.0,40.0,-105.0,-107.0,122.0,-135.0,outdoors,grass,36.0,14,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_DET_CHI,CHI,DET,Home,3.0,-105.0,-105.0,3,6,0,0.3333333333333333,2,6,0,0.25,30.0,31.0,48.5,101.0,-114.0,143.0,-159.0,outdoors,grass,34.0,7,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_HOU_NYG,NYG,HOU,Home,5.5,-112.0,102.0,6,2,0,0.75,1,6,1,0.125,24.0,16.0,41.5,-103.0,-109.0,195.0,-221.0,outdoors,fieldturf,50.0,10,14
2022,REG,10,Sunday,2022-11-13,16:05,4:05 PM,2022_10_IND_LV,LV,IND,Home,4.5,-112.0,101.0,2,6,0,0.25,3,5,1,0.3333333333333333,20.0,25.0,41.0,-114.0,101.0,177.0,-199.0,dome,grass,,7,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_JAX_KC,KC,JAX,Home,10.0,-120.0,109.0,6,2,0,0.75,3,6,0,0.3333333333333333,27.0,17.0,51.5,-102.0,-110.0,333.0,-399.0,outdoors,grass,33.0,7,7
2022,REG,10,Sunday,2022-11-13,20:20,8:20 PM,2022_10_LAC_SF,SF,LAC,Home,8.5,-105.0,-105.0,4,4,0,0.5,5,3,0,0.625,22.0,16.0,45.5,-113.0,101.0,302.0,-357.0,outdoors,grass,57.0,7,14
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_MIN_BUF,BUF,MIN,Home,6.5,-104.0,-106.0,6,2,0,0.75,7,1,0,0.875,30.0,33.0,47.0,-107.0,-105.0,230.0,-264.0,outdoors,a_turf,38.0,7,7
2022,REG,10,Sunday,2022-11-13,13:00,1:00 PM,2022_10_NO_PIT,PIT,NO,Home,1.0,-103.0,-107.0,2,6,0,0.25,3,6,0,0.3333333333333333,20.0,10.0,39.5,-109.0,-104.0,105.0,-116.0,outdoors,grass,37.0,6,14
2022,REG,10,Sunday,2022-11-13,09:30,9:30 AM,2022_10_SEA_TB,TB,SEA,Neutral,2.5,103.0,-114.0,4,5,0,0.4444444444444444,6,3,0,0.6666666666666666,21.0,16.0,45.0,-108.0,-104.0,124.0,-138.0,outdoors,,,7,7
2022,REG,10,Monday,2022-11-14,20:15,8:15 PM,2022_10_WAS_PHI,PHI,WAS,Home,11.0,-107.0,-103.0,8,0,0,1.0,4,5,0,0.4444444444444444,21.0,32.0,43.0,-109.0,-103.0,405.0,-501.0,outdoors,grass,43.0,8,11
2022,REG,11,Thursday,2022-11-17,20:15,8:15 PM,2022_11_TEN_GB,GB,TEN,Home,3.0,106.0,-117.0,4,6,0,0.4,6,3,0,0.6666666666666666,17.0,27.0,40.5,-103.0,-109.0,153.0,-171.0,outdoors,grass,25.0,4,4
2022,REG,11,Sunday,2022-11-20,13:00,1:00 PM,2022_11_CAR_BAL,BAL,CAR,Home,13.0,-117.0,106.0,6,3,0,0.6666666666666666,3,7,0,0.3,13.0,3.0,42.0,-100.0,-112.0,503.0,-647.0,outdoors,grass,36.0,10,13
2022,REG,11,Sunday,2022-11-20,13:00,1:00 PM,2022_11_CHI_ATL,ATL,CHI,Home,3.0,-122.0,110.0,4,6,0,0.4,3,7,0,0.3,27.0,24.0,48.5,-104.0,-108.0,125.0,-138.0,closed,fieldturf,,7,10
2022,REG,11,Sunday,2022-11-20,16:25,4:25 PM,2022_11_CIN_PIT,PIT,CIN,Home,-3.5,101.0,-111.0,3,6,0,0.3333333333333333,5,4,0,0.5555555555555556,30.0,37.0,39.0,-112.0,100.0,-182.0,163.0,outdoors,grass,27.0,14,7
2022,REG,11,Sunday,2022-11-20,13:00,1:00 PM,2022_11_CLE_BUF,BUF,CLE,Neutral,7.5,-103.0,-108.0,6,3,0,0.6666666666666666,3,6,0,0.3333333333333333,31.0,23.0,50.5,-109.0,-103.0,298.0,-353.0,dome,fieldturf,,7,7
2022,REG,11,Sunday,2022-11-20,16:25,4:25 PM,2022_11_DAL_MIN,MIN,DAL,Home,-1.5,-115.0,104.0,8,1,0,0.8888888888888888,6,3,0,0.6666666666666666,3.0,40.0,48.5,-103.0,-109.0,-131.0,118.0,dome,sportturf,,7,7
